"sistema","region","zona.de.carga","nodo.id"
"SIN","ORIENTAL","CHONTALPA","02JAA-115"
"SIN","ORIENTAL","VERACRUZ","02JBL-115"
"SIN","ORIENTAL","VERACRUZ","02JDD-230"
"SIN","ORIENTAL","VERACRUZ","02JIC-115"
"SIN","ORIENTAL","MORELOS","02JIU-115"
"SIN","ORIENTAL","MORELOS","02JJT-115"
"SIN","ORIENTAL","XALAPA","02JLD-115"
"SIN","ORIENTAL","TLAXCALA","02JOC-230"
"SIN","ORIENTAL","ZIHUATANEJO","02JRN-115"
"SIN","ORIENTAL","OAXACA","02JTL-115"
"SIN","ORIENTAL","TEHUANTEPEC","02JUC-115"
"SIN","ORIENTAL","TEHUANTEPEC","02JUD-115"
"SIN","ORIENTAL","TEHUANTEPEC","02JUD-230"
"SIN","ORIENTAL","TUXTLA","02JUY-115"
"SIN","ORIENTAL","TLAXCALA","02KIA-115"
"SIN","ORIENTAL","TLAXCALA","02KIC-115"
"SIN","ORIENTAL","ORIZABA","02KIM-115"
"SIN","ORIENTAL","SAN MARTIN","02KRU-115"
"SIN","ORIENTAL","ACAPULCO","02LAT-115"
"SIN","ORIENTAL","VERACRUZ","02LAV-400"
"SIN","ORIENTAL","VERACRUZ","02LBD-115"
"SIN","ORIENTAL","POZA RICA","02LBR-115"
"SIN","ORIENTAL","VILLAHERMOSA","02LCH-115"
"SIN","ORIENTAL","LOS RIOS","02LCJ-115"
"SIN","ORIENTAL","TEZIUTLAN","02LGP-115"
"SIN","ORIENTAL","TUXTLA","02LGZ-115"
"SIN","ORIENTAL","COATZACOALCOS","02LHD-115"
"SIN","ORIENTAL","TECAMACHALCO","02LIB-115"
"SIN","ORIENTAL","HUAJUAPAN","02LJU-115"
"SIN","ORIENTAL","COATZACOALCOS","02LME-115"
"SIN","ORIENTAL","PUEBLA","02LML-115"
"SIN","ORIENTAL","ACAPULCO","02LMM-115"
"SIN","ORIENTAL","TUXTLA","02LMX-115"
"SIN","ORIENTAL","SAN MARTIN","02LOA-115"
"SIN","ORIENTAL","CUAUTLA","02LOC-115"
"SIN","ORIENTAL","IZUCAR","02LPA-115"
"SIN","ORIENTAL","LOS TUXTLAS","02LRD-115"
"SIN","ORIENTAL","PUEBLA","02LRP-115"
"SIN","ORIENTAL","PUEBLA","02LRZ-115"
"SIN","ORIENTAL","SAN MARTIN","02LSL-115"
"SIN","ORIENTAL","ACAPULCO","02LTP-115"
"SIN","ORIENTAL","LOS RIOS","02LVA-115"
"SIN","ORIENTAL","TEHUANTEPEC","02LVD-230"
"SIN","ORIENTAL","TUXTLA","02MAA-115"
"SIN","ORIENTAL","TAPACHULA","02MAP-115"
"SIN","ORIENTAL","SAN MARTIN","02MAR-115"
"SIN","ORIENTAL","COATZACOALCOS","02MAS-115"
"SIN","ORIENTAL","TEZIUTLAN","02MAU-115"
"SIN","ORIENTAL","TAPACHULA","02MAZ-115"
"SIN","ORIENTAL","VERACRUZ","02MCB-115"
"SIN","ORIENTAL","LOS RIOS","02MCD-115"
"SIN","ORIENTAL","VILLAHERMOSA","02MCL-115"
"SIN","ORIENTAL","OAXACA","02MCN-115"
"SIN","ORIENTAL","LOS RIOS","02MCP-115"
"SIN","ORIENTAL","TEZIUTLAN","02MDD-115"
"SIN","ORIENTAL","IZUCAR","02MEC-115"
"SIN","ORIENTAL","PUEBLA","02MET-115"
"SIN","ORIENTAL","CHONTALPA","02MEZ-115"
"SIN","ORIENTAL","CHILPANCINGO","02MFB-115"
"SIN","ORIENTAL","TEZIUTLAN","02MGS-115"
"SIN","ORIENTAL","OAXACA","02MHT-115"
"SIN","ORIENTAL","COATZACOALCOS","02MID-400"
"SIN","ORIENTAL","ACAPULCO","02MIP-115"
"SIN","ORIENTAL","TEZIUTLAN","02MIS-69"
"SIN","ORIENTAL","COATZACOALCOS","02MIU-115"
"SIN","ORIENTAL","TLAXCALA","02MLC-230"
"SIN","ORIENTAL","CHILPANCINGO","02MLN-115"
"SIN","ORIENTAL","IGUALA","02MLU-115"
"SIN","ORIENTAL","TUXTLA","02MMT-400"
"SIN","ORIENTAL","SAN MARTIN","02MOA-115"
"SIN","ORIENTAL","ACAPULCO","02MOZ-115"
"SIN","ORIENTAL","TUXTLA","02MPE-115"
"SIN","ORIENTAL","VERACRUZ","02MPH-115"
"SIN","ORIENTAL","CHONTALPA","02MPR-115"
"SIN","ORIENTAL","CHONTALPA","02MPS-115"
"SIN","ORIENTAL","CHONTALPA","02MPS-400"
"SIN","ORIENTAL","ACAPULCO","02MRA-115"
"SIN","ORIENTAL","TEHUANTEPEC","02MRO-115"
"SIN","ORIENTAL","TEZIUTLAN","02MSD-115"
"SIN","ORIENTAL","CHILPANCINGO","02MTL-115"
"SIN","ORIENTAL","TAPACHULA","02MTO-115"
"SIN","ORIENTAL","TEZIUTLAN","02MTT-115"
"SIN","ORIENTAL","OAXACA","02MTX-115"
"SIN","ORIENTAL","OAXACA","02MUD-115"
"SIN","ORIENTAL","CORDOBA","02MVE-115"
"SIN","ORIENTAL","IGUALA","02MZL-115"
"SIN","ORIENTAL","TEZIUTLAN","02MZT-230"
"SIN","ORIENTAL","HUAJUAPAN","02NCH-115"
"SIN","ORIENTAL","ORIZABA","02NGL-115"
"SIN","ORIENTAL","COATZACOALCOS","02NMO-115"
"SIN","ORIENTAL","COATZACOALCOS","02NND-115"
"SIN","ORIENTAL","PUEBLA","02NOR-115"
"SIN","ORIENTAL","VILLAHERMOSA","02NPX-115"
"SIN","ORIENTAL","MORELOS","02NSN-115"
"SIN","ORIENTAL","OAXACA","02OAP-115"
"SIN","ORIENTAL","OAXACA","02OAX-115"
"SIN","ORIENTAL","SAN CRISTOBAL","02OCO-115"
"SIN","ORIENTAL","TUXTLA","02OCZ-115"
"SIN","ORIENTAL","CHILPANCINGO","02OLN-115"
"SIN","ORIENTAL","CORDOBA","02OME-115"
"SIN","ORIENTAL","ACAPULCO","02OMT-115"
"SIN","ORIENTAL","ORIZABA","02ORI-115"
"SIN","ORIENTAL","PUEBLA","02ORT-115"
"SIN","ORIENTAL","TLAXCALA","02OWC-115"
"SIN","ORIENTAL","SAN CRISTOBAL","02OXC-115"
"SIN","ORIENTAL","OAXACA","02OXD-115"
"SIN","ORIENTAL","VERACRUZ","02PAG-115"
"SIN","ORIENTAL","VILLAHERMOSA","02PCO-115"
"SIN","ORIENTAL","ACAPULCO","02PDI-115"
"SIN","ORIENTAL","PUEBLA","02PDM-115"
"SIN","ORIENTAL","VERACRUZ","02PDT-115"
"SIN","ORIENTAL","CHONTALPA","02PEA-115"
"SIN","ORIENTAL","CHONTALPA","02PEA-230"
"SIN","ORIENTAL","TEHUACAN","02PEC-115"
"SIN","ORIENTAL","CHONTALPA","02PED-115"
"SIN","ORIENTAL","TEZIUTLAN","02PEE-115"
"SIN","ORIENTAL","SAN MARTIN","02PEI-115"
"SIN","ORIENTAL","COATZACOALCOS","02PFR-115"
"SIN","ORIENTAL","TLAXCALA","02PGC-115"
"SIN","ORIENTAL","HUATULCO","02PIN-115"
"SIN","ORIENTAL","COATZACOALCOS","02PJD-115"
"SIN","ORIENTAL","TAPACHULA","02PJJ-115"
"SIN","ORIENTAL","TECAMACHALCO","02PLB-115"
"SIN","ORIENTAL","VERACRUZ","02PLI-115"
"SIN","ORIENTAL","VILLAHERMOSA","02PLL-115"
"SIN","ORIENTAL","LOS RIOS","02PLQ-115"
"SIN","ORIENTAL","TLAXCALA","02PLS-115"
"SIN","ORIENTAL","VILLAHERMOSA","02PMC-115"
"SIN","ORIENTAL","POZA RICA","02PMM-115"
"SIN","ORIENTAL","COATZACOALCOS","02PMO-115"
"SIN","ORIENTAL","TLAXCALA","02PNA-115"
"SIN","ORIENTAL","VERACRUZ","02PNS-115"
"SIN","ORIENTAL","HUATULCO","02POC-115"
"SIN","ORIENTAL","PUEBLA","02PON-115"
"SIN","ORIENTAL","TLAXCALA","02POR-115"
"SIN","ORIENTAL","COATZACOALCOS","02POZ-115"
"SIN","ORIENTAL","ACAPULCO","02PPG-115"
"SIN","ORIENTAL","TLAXCALA","02PPL-115"
"SIN","ORIENTAL","ZIHUATANEJO","02PPN-115"
"SIN","ORIENTAL","CHONTALPA","02PPX-115"
"SIN","ORIENTAL","POZA RICA","02PQS-115"
"SIN","ORIENTAL","POZA RICA","02PRI-115"
"SIN","ORIENTAL","POZA RICA","02PRI-69"
"SIN","ORIENTAL","CHONTALPA","02PRQ-115"
"SIN","ORIENTAL","POZA RICA","02PRT-69"
"SIN","ORIENTAL","PUEBLA","02PSF-115"
"SIN","ORIENTAL","ORIZABA","02PSG-115"
"SIN","ORIENTAL","CHONTALPA","02PSO-115"
"SIN","ORIENTAL","CORDOBA","02PTD-115"
"SIN","ORIENTAL","MORELOS","02PTI-85"
"SIN","ORIENTAL","TAPACHULA","02PTM-115"
"SIN","ORIENTAL","ZIHUATANEJO","02PTT-115"
"SIN","ORIENTAL","VERACRUZ","02PTU-230"
"SIN","ORIENTAL","TAPACHULA","02PUC-115"
"SIN","ORIENTAL","HUATULCO","02PUE-115"
"SIN","ORIENTAL","ZIHUATANEJO","02PUI-115"
"SIN","ORIENTAL","ACAPULCO","02PUM-115"
"SIN","ORIENTAL","VERACRUZ","02PVC-115"
"SIN","ORIENTAL","VERACRUZ","02PYN-115"
"SIN","ORIENTAL","ACAPULCO","02PYS-115"
"SIN","ORIENTAL","ACAPULCO","02PZR-115"
"SIN","ORIENTAL","ACAPULCO","02QMD-115"
"SIN","ORIENTAL","ACAPULCO","02QMD-69"
"SIN","ORIENTAL","ORIZABA","02RBO-115"
"SIN","ORIENTAL","TUXTLA","02RDB-115"
"SIN","ORIENTAL","VERACRUZ","02RDC-115"
"SIN","ORIENTAL","ACAPULCO","02REN-115"
"SIN","ORIENTAL","VILLAHERMOSA","02RFA-115"
"SIN","ORIENTAL","TEZIUTLAN","02RFD-115"
"SIN","ORIENTAL","COATZACOALCOS","02RLC-115"
"SIN","ORIENTAL","OAXACA","02RMC-115"
"SIN","ORIENTAL","VERACRUZ","02RME-115"
"SIN","ORIENTAL","COATZACOALCOS","02RMN-115"
"SIN","ORIENTAL","XALAPA","02RNA-115"
"SIN","ORIENTAL","TEHUANTEPEC","02RSC-115"
"SIN","ORIENTAL","PUEBLA","02RSN-115"
"SIN","ORIENTAL","HUATULCO","02RSO-115"
"SIN","ORIENTAL","TEHUANTEPEC","02SAC-115"
"SIN","ORIENTAL","VERACRUZ","02SCF-115"
"SIN","ORIENTAL","SAN CRISTOBAL","02SCH-115"
"SIN","ORIENTAL","SAN CRISTOBAL","02SCO-115"
"SIN","ORIENTAL","COATZACOALCOS","02SES-115"
"SIN","ORIENTAL","OAXACA","02SFO-115"
"SIN","ORIENTAL","TLAXCALA","02SIA-115"
"SIN","ORIENTAL","ORIZABA","02SIV-115"
"SIN","ORIENTAL","ZIHUATANEJO","02SLS-115"
"SIN","ORIENTAL","ACAPULCO","02SLU-115"
"SIN","ORIENTAL","HUAJUAPAN","02SMF-115"
"SIN","ORIENTAL","SAN MARTIN","02SMG-115"
"SIN","ORIENTAL","VILLAHERMOSA","02SMI-115"
"SIN","ORIENTAL","TUXTLA","02SMJ-115"
"SIN","ORIENTAL","VERACRUZ","02SNF-115"
"SIN","ORIENTAL","VERACRUZ","02SNL-115"
"SIN","ORIENTAL","TEZIUTLAN","02SNS-115"
"SIN","ORIENTAL","COATZACOALCOS","02SNT-115"
"SIN","ORIENTAL","VERACRUZ","02SOD-115"
"SIN","ORIENTAL","TUXTLA","02SOY-115"
"SIN","ORIENTAL","TEHUANTEPEC","02SRB-115"
"SIN","ORIENTAL","HUAJUAPAN","02SSM-115"
"SIN","ORIENTAL","TEHUANTEPEC","02STD-115"
"SIN","ORIENTAL","TLAXCALA","02STN-115"
"SIN","ORIENTAL","TAPACHULA","02SWA-115"
"SIN","ORIENTAL","VILLAHERMOSA","02SYA-115"
"SIN","ORIENTAL","HUAJUAPAN","02TAD-115"
"SIN","ORIENTAL","TAPACHULA","02TAE-115"
"SIN","ORIENTAL","POZA RICA","02TAJ-115"
"SIN","ORIENTAL","CHILPANCINGO","02TAN-115"
"SIN","ORIENTAL","VILLAHERMOSA","02TAT-115"
"SIN","ORIENTAL","CUERNAVACA","02TBH-85"
"SIN","ORIENTAL","VERACRUZ","02TBL-115"
"SIN","ORIENTAL","VILLAHERMOSA","02TBQ-115"
"SIN","ORIENTAL","ZIHUATANEJO","02TCA-115"
"SIN","ORIENTAL","CHILPANCINGO","02TCE-115"
"SIN","ORIENTAL","TAPACHULA","02TCH-115"
"SIN","ORIENTAL","PUEBLA","02TCL-115"
"SIN","ORIENTAL","VILLAHERMOSA","02TCT-115"
"SIN","ORIENTAL","HUAJUAPAN","02TCX-115"
"SIN","ORIENTAL","VERACRUZ","02TDD-115"
"SIN","ORIENTAL","MORELOS","02TEZ-115"
"SIN","ORIENTAL","TUXTLA","02TGD-115"
"SIN","ORIENTAL","TUXTLA","02TGU-115"
"SIN","ORIENTAL","POZA RICA","02THD-115"
"SIN","ORIENTAL","TEHUACAN","02THN-115"
"SIN","ORIENTAL","TEHUANTEPEC","02THT-115"
"SIN","ORIENTAL","ACAPULCO","02THU-115"
"SIN","ORIENTAL","CHILPANCINGO","02TIE-115"
"SIN","ORIENTAL","HUAJUAPAN","02TIL-69"
"SIN","ORIENTAL","CHILPANCINGO","02TIT-115"
"SIN","ORIENTAL","MORELOS","02TJA-115"
"SIN","ORIENTAL","VERACRUZ","02TJR-115"
"SIN","ORIENTAL","SAN MARTIN","02TKN-115"
"SIN","ORIENTAL","TECAMACHALCO","02TLD-115"
"SIN","ORIENTAL","OAXACA","02TLE-115"
"SIN","ORIENTAL","OAXACA","02TLL-115"
"SIN","ORIENTAL","TLAXCALA","02TLM-115"
"SIN","ORIENTAL","CHONTALPA","02TLN-115"
"SIN","ORIENTAL","TEZIUTLAN","02TLY-115"
"SIN","ORIENTAL","MORELOS","02TLZ-85"
"SIN","ORIENTAL","TECAMACHALCO","02TML-115"
"SIN","ORIENTAL","VERACRUZ","02TMU-115"
"SIN","ORIENTAL","VERACRUZ","02TMU-230"
"SIN","ORIENTAL","CUERNAVACA","02TMX-85"
"SIN","ORIENTAL","TAPACHULA","02TNA-115"
"SIN","ORIENTAL","SAN CRISTOBAL","02TNI-115"
"SIN","ORIENTAL","VERACRUZ","02TNJ-115"
"SIN","ORIENTAL","TEHUANTEPEC","02TNL-115"
"SIN","ORIENTAL","TEHUANTEPEC","02TNP-115"
"SIN","ORIENTAL","LOS RIOS","02TNQ-115"
"SIN","ORIENTAL","PUEBLA","02TNZ-115"
"SIN","ORIENTAL","TECAMACHALCO","02TOC-230"
"SIN","ORIENTAL","TAPACHULA","02TOE-115"
"SIN","ORIENTAL","COATZACOALCOS","02TOY-115"
"SIN","ORIENTAL","TECAMACHALCO","02TPE-115"
"SIN","ORIENTAL","ORIZABA","02TPG-115"
"SIN","ORIENTAL","TECAMACHALCO","02TPI-115"
"SIN","ORIENTAL","VILLAHERMOSA","02TPJ-115"
"SIN","ORIENTAL","CUAUTLA","02TPL-115"
"SIN","ORIENTAL","VERACRUZ","02TPS-115"
"SIN","ORIENTAL","POZA RICA","02TPY-115"
"SIN","ORIENTAL","XALAPA","02TRN-115"
"SIN","ORIENTAL","PUEBLA","02TRP-230"
"SIN","ORIENTAL","COATZACOALCOS","02TRT-115"
"SIN","ORIENTAL","VERACRUZ","02TSD-230"
"SIN","ORIENTAL","VERACRUZ","02TTA-115"
"SIN","ORIENTAL","VILLAHERMOSA","02TTB-115"
"SIN","ORIENTAL","POZA RICA","02TTE-400"
"SIN","ORIENTAL","TEZIUTLAN","02TTG-115"
"SIN","ORIENTAL","SAN MARTIN","02TTM-115"
"SIN","ORIENTAL","TEHUACAN","02TTP-115"
"SIN","ORIENTAL","POZA RICA","02TUD-115"
"SIN","ORIENTAL","CHILPANCINGO","02TUQ-115"
"SIN","ORIENTAL","POZA RICA","02TUV-400"
"SIN","ORIENTAL","VERACRUZ","02TVS-115"
"SIN","ORIENTAL","VERACRUZ","02TXD-115"
"SIN","ORIENTAL","HUAJUAPAN","02TXI-115"
"SIN","ORIENTAL","TUXTLA","02TXN-115"
"SIN","ORIENTAL","IGUALA","02TXO-115"
"SIN","ORIENTAL","TUXTLA","02TXS-115"
"SIN","ORIENTAL","ORIZABA","02TYS-115"
"SIN","ORIENTAL","TEZIUTLAN","02TZD-115"
"SIN","ORIENTAL","TEZIUTLAN","02TZT-115"
"SIN","ORIENTAL","COATZACOALCOS","02UCT-115"
"SIN","ORIENTAL","MORELOS","02UNL-115"
"SIN","ORIENTAL","ZIHUATANEJO","02UNN-115"
"SIN","ORIENTAL","COATZACOALCOS","02UXD-115"
"SIN","ORIENTAL","COATZACOALCOS","02UXU-115"
"SIN","ORIENTAL","VERACRUZ","02VAN-115"
"SIN","ORIENTAL","TEZIUTLAN","02VDA-115"
"SIN","ORIENTAL","COATZACOALCOS","02VED-115"
"SIN","ORIENTAL","CHILPANCINGO","02VEN-69"
"SIN","ORIENTAL","TUXTLA","02VFD-115"
"SIN","ORIENTAL","TEZIUTLAN","02VGS-115"
"SIN","ORIENTAL","VILLAHERMOSA","02VHC-115"
"SIN","ORIENTAL","VILLAHERMOSA","02VID-115"
"SIN","ORIENTAL","VILLAHERMOSA","02VIP-115"
"SIN","ORIENTAL","COATZACOALCOS","02VIS-115"
"SIN","ORIENTAL","VILLAHERMOSA","02VIU-115"
"SIN","ORIENTAL","TEHUANTEPEC","02VMN-230"
"SIN","ORIENTAL","VERACRUZ","02VRU-115"
"SIN","ORIENTAL","PUEBLA","02VSE-115"
"SIN","ORIENTAL","VERACRUZ","02VTB-115"
"SIN","ORIENTAL","PUEBLA","02VWG-115"
"SIN","ORIENTAL","MORELOS","02XCH-85"
"SIN","ORIENTAL","POZA RICA","02XIP-85"
"SIN","ORIENTAL","TLAXCALA","02XIT-115"
"SIN","ORIENTAL","MORELOS","02YCP-230"
"SIN","ORIENTAL","HUAJUAPAN","02YOL-115"
"SIN","ORIENTAL","MORELOS","02ZAP-85"
"SIN","ORIENTAL","ORIZABA","02ZGL-115"
"SIN","ORIENTAL","ZIHUATANEJO","02ZHD-115"
"SIN","ORIENTAL","ZIHUATANEJO","02ZIH-115"
"SIN","ORIENTAL","TEHUACAN","02ZIP-115"
"SIN","ORIENTAL","TEHUANTEPEC","02ZNT-115"
"SIN","ORIENTAL","LOS RIOS","02ZOP-115"
"SIN","ORIENTAL","LOS RIOS","02ZPD-115"
"SIN","ORIENTAL","TECAMACHALCO","02ZTP-115"
"SIN","ORIENTAL","TEZIUTLAN","02ZXP-115"
"SIN","OCCIDENTAL","ZAMORA","03ABL-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03ABO-115"
"SIN","OCCIDENTAL","IRAPUATO","03ABS-115"
"SIN","OCCIDENTAL","MORELIA","03ABT-115"
"SIN","OCCIDENTAL","CIENEGA","03ACC-69"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03ACE-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03ACP-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03ACR-115"
"SIN","OCCIDENTAL","GUADALAJARA","03ACU-69"
"SIN","OCCIDENTAL","CIENEGA","03ADE-115"
"SIN","OCCIDENTAL","APATZINGAN","03ADR-69"
"SIN","OCCIDENTAL","GUADALAJARA","03ADS-69"
"SIN","OCCIDENTAL","MORELIA","03AER-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03AET-115"
"SIN","OCCIDENTAL","ZACATECAS","03AEZ-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03AGM-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03AGM-400"
"SIN","OCCIDENTAL","AGUASCALIENTES","03AGN-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03AGO-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03AGP-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03AGS-115"
"SIN","OCCIDENTAL","GUADALAJARA","03AGZ-230"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03AHN-115"
"SIN","OCCIDENTAL","COLIMA","03AIA-115"
"SIN","OCCIDENTAL","IRAPUATO","03AIL-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03AIS-115"
"SIN","OCCIDENTAL","GUADALAJARA","03ALA-69"
"SIN","OCCIDENTAL","AGUASCALIENTES","03ALF-115"
"SIN","OCCIDENTAL","GUADALAJARA","03ALK-69"
"SIN","OCCIDENTAL","QUERETARO","03ALM-115"
"SIN","OCCIDENTAL","CIENEGA","03ALM-69"
"SIN","OCCIDENTAL","GUADALAJARA","03ALS-230"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03ALU-115"
"SIN","OCCIDENTAL","CELAYA","03AMB-115"
"SIN","OCCIDENTAL","MINAS","03AMK-115"
"SIN","OCCIDENTAL","MINAS","03AMT-69"
"SIN","OCCIDENTAL","GUADALAJARA","03AMX-69"
"SIN","OCCIDENTAL","APATZINGAN","03ANN-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03APA-115"
"SIN","OCCIDENTAL","CELAYA","03APO-115"
"SIN","OCCIDENTAL","MANZANILLO","03APP-115"
"SIN","OCCIDENTAL","GUADALAJARA","03APR-230"
"SIN","OCCIDENTAL","CELAYA","03APS-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03APT-115"
"SIN","OCCIDENTAL","APATZINGAN","03APZ-115"
"SIN","OCCIDENTAL","CELAYA","03AQM-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03ARA-115"
"SIN","OCCIDENTAL","ZACAPU","03ARD-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03ARL-115"
"SIN","OCCIDENTAL","ZAMORA","03ARS-115"
"SIN","OCCIDENTAL","ZACATECAS","03ART-115"
"SIN","OCCIDENTAL","COLIMA","03ASM-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03ASS-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03ASU-115"
"SIN","OCCIDENTAL","ZAPOTLAN","03ATE-115"
"SIN","OCCIDENTAL","ZAMORA","03ATO-115"
"SIN","OCCIDENTAL","QUERETARO","03ATV-115"
"SIN","OCCIDENTAL","IXMIQUILPAN","03AUD-115"
"SIN","OCCIDENTAL","MINAS","03AUT-115"
"SIN","OCCIDENTAL","ZAMORA","03AVE-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03AVN-115"
"SIN","OCCIDENTAL","IRAPUATO","03AVT-115"
"SIN","OCCIDENTAL","IRAPUATO","03AXL-115"
"SIN","OCCIDENTAL","LEON","03AYA-115"
"SIN","OCCIDENTAL","MANZANILLO","03AYL-115"
"SIN","OCCIDENTAL","ZAMORA","03AYN-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03AYU-115"
"SIN","OCCIDENTAL","COLIMA","03AZA-115"
"SIN","OCCIDENTAL","MORELIA","03AZF-115"
"SIN","OCCIDENTAL","MORELIA","03AZS-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03BAN-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03BCD-115"
"SIN","OCCIDENTAL","COLIMA","03BCT-115"
"SIN","OCCIDENTAL","ZACATECAS","03BFM-230"
"SIN","OCCIDENTAL","AGUASCALIENTES","03BLA-115"
"SIN","OCCIDENTAL","QUERETARO","03BNA-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03BNL-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03BOC-115"
"SIN","OCCIDENTAL","AGUASCALIENTES","03BOL-115"
"SIN","OCCIDENTAL","FRESNILLO","03BON-115"
"SIN","OCCIDENTAL","IXMIQUILPAN","03BOQ-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03BOS-115"
"SIN","OCCIDENTAL","LOS ALTOS","03BRC-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03BRI-115"
"SIN","OCCIDENTAL","CELAYA","03BRN-115"
"SIN","OCCIDENTAL","GUADALAJARA","03BUG-69"
"SIN","OCCIDENTAL","QUERETARO","03BVN-115"
"SIN","OCCIDENTAL","QUERETARO","03CAB-115"
"SIN","OCCIDENTAL","CELAYA","03CAE-115"
"SIN","OCCIDENTAL","ZACATECAS","03CAG-115"
"SIN","OCCIDENTAL","FRESNILLO","03CAI-115"
"SIN","OCCIDENTAL","MATEHUALA","03CAK-115"
"SIN","OCCIDENTAL","ZACATECAS","03CAL-115"
"SIN","OCCIDENTAL","QUERETARO","03CAM-115"
"SIN","OCCIDENTAL","APATZINGAN","03CBN-69"
"SIN","OCCIDENTAL","GUADALAJARA","03CBO-69"
"SIN","OCCIDENTAL","APATZINGAN","03CCR-115"
"SIN","OCCIDENTAL","MORELIA","03CDH-115"
"SIN","OCCIDENTAL","MANZANILLO","03CDI-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03CDM-115"
"SIN","OCCIDENTAL","IRAPUATO","03CDR-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03CDT-115"
"SIN","OCCIDENTAL","CIENEGA","03CEE-115"
"SIN","OCCIDENTAL","CELAYA","03CEY-115"
"SIN","OCCIDENTAL","ZAPOTLAN","03CGM-115"
"SIN","OCCIDENTAL","ZACATECAS","03CGS-115"
"SIN","OCCIDENTAL","CIENEGA","03CHA-69"
"SIN","OCCIDENTAL","APATZINGAN","03CHC-69"
"SIN","OCCIDENTAL","CELAYA","03CHI-115"
"SIN","OCCIDENTAL","MATEHUALA","03CHK-115"
"SIN","OCCIDENTAL","URUAPAN","03CHN-115"
"SIN","OCCIDENTAL","MANZANILLO","03CHT-115"
"SIN","OCCIDENTAL","MANZANILLO","03CHY-115"
"SIN","OCCIDENTAL","LOS ALTOS","03CIA-115"
"SIN","OCCIDENTAL","IRAPUATO","03CIF-115"
"SIN","OCCIDENTAL","GUADALAJARA","03CIG-69"
"SIN","OCCIDENTAL","QUERETARO","03CIM-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03CJN-400"
"SIN","OCCIDENTAL","CIENEGA","03CLA-115"
"SIN","OCCIDENTAL","CELAYA","03CLF-115"
"SIN","OCCIDENTAL","GUADALAJARA","03CLJ-115"
"SIN","OCCIDENTAL","GUADALAJARA","03CLL-69"
"SIN","OCCIDENTAL","GUADALAJARA","03CLN-230"
"SIN","OCCIDENTAL","CELAYA","03CLP-115"
"SIN","OCCIDENTAL","CELAYA","03CLY-115"
"SIN","OCCIDENTAL","ZACAPU","03CME-115"
"SIN","OCCIDENTAL","ZACATECAS","03CMF-115"
"SIN","OCCIDENTAL","MANZANILLO","03CML-115"
"SIN","OCCIDENTAL","COLIMA","03CMN-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03CMP-115"
"SIN","OCCIDENTAL","MORELIA","03CMS-115"
"SIN","OCCIDENTAL","QUERETARO","03CMX-230"
"SIN","OCCIDENTAL","GUADALAJARA","03CMX-69"
"SIN","OCCIDENTAL","MATEHUALA","03CMZ-115"
"SIN","OCCIDENTAL","ZACATECAS","03CNL-115"
"SIN","OCCIDENTAL","APATZINGAN","03CNO-115"
"SIN","OCCIDENTAL","GUADALAJARA","03CNS-69"
"SIN","OCCIDENTAL","CIENEGA","03COC-69"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03COI-115"
"SIN","OCCIDENTAL","SAN JUAN DEL RIO","03COK-115"
"SIN","OCCIDENTAL","APATZINGAN","03CON-115"
"SIN","OCCIDENTAL","QUERETARO","03COO-115"
"SIN","OCCIDENTAL","MORELIA","03CPE-115"
"SIN","OCCIDENTAL","TEPIC VALLARTA","03CPI-115"
"SIN","OCCIDENTAL","SAN LUIS POTOSI","03CPO-115"
