"clave","estado","localidad","location.long","location.lat","sistema","region","zdc","nombre"
"06MTP-115","NUEVO LEON","SAN NICOLAS DE LOS GARZA",-100.293810347125,25.7293636582034,"SIN","NORESTE","MONTERREY","Monterrey Potencia"
"06MTY-115","NUEVO LEON","MONTERREY",-100.304697157639,25.5572410456763,"SIN","NORESTE","MONTERREY","Monterrey"
"06MUN-115","NUEVO LEON","SAN NICOLAS DE LOS GARZA",-100.321946112077,25.742145735658,"SIN","NORESTE","MONTERREY","Munich"
"06MZQ-115","NUEVO LEON","SAN NICOLAS DE LOS GARZA",-100.216483575446,25.7268481689611,"SIN","NORESTE","MONTERREY","Mezquital"
"06NAS-115","NUEVO LEON","GENERAL ESCOBEDO",-100.299092705614,25.8432632884489,"SIN","NORESTE","MONTERREY","Navistar"
"06NEK-115","NUEVO LEON","GARCIA",-100.654953579976,25.7026020913548,"SIN","NORESTE","MONTERREY","Nemak"
"06NIC-115","NUEVO LEON","SAN NICOLAS DE LOS GARZA",-100.203934178762,25.7188259688375,"SIN","NORESTE","MONTERREY","San Nicolas"
"06NOG-115","NUEVO LEON","SAN NICOLAS DE LOS GARZA",-100.267411276085,25.7548909380399,"SIN","NORESTE","MONTERREY","Nogalar"
"06NUE-115","NUEVO LEON","GENERAL ESCOBEDO",-100.424022271207,25.8833918703031,"SIN","NORESTE","MONTERREY","Nueva escobedo"
"06ORN-115","NUEVO LEON","MONTERREY",-100.293264623914,25.5943173882595,"SIN","NORESTE","MONTERREY","Orion"
"06PAX-115","NUEVO LEON","SAN NICOLAS DE LOS GARZA",-100.275893061488,25.7499610042319,"SIN","NORESTE","MONTERREY","Prax Air"
"06PBS-115","NUEVO LEON","GUADALUPE",-100.232046350775,25.6495219912952,"SIN","NORESTE","MONTERREY","Planta Bombeo La Silla"
"06PCD-230","NUEVO LEON","CADEREYTA JIMENEZ",-99.9804743746619,25.3707020938436,"SIN","NORESTE","MONTERREY","Pemex Cadereyta"
"06PEM-115","NUEVO LEON","GUADALUPE",-100.242224217562,25.6724134862316,"SIN","NORESTE","MONTERREY","Pemex"
"06PIE-115","NUEVO LEON","GENERAL ESCOBEDO",-100.448866794095,25.8749224974261,"SIN","NORESTE","MONTERREY","Parque Industrial Escobedo"
"06PIK-115","NUEVO LEON","SANTA CATARINA",-100.451775003671,25.5174138485518,"SIN","NORESTE","MONTERREY","Parque Industrial Kalos"
"06PLE-115","NUEVO LEON","APODACA",-100.139684872311,25.7422784623728,"SIN","NORESTE","MONTERREY","Prolec"
"06PMA-115","NUEVO LEON","APODACA",-100.127180264567,25.725399232259,"SIN","NORESTE","MONTERREY","Parque Industrial Monterrey-Apodaca"
"06PQA-115","NUEVO LEON","PESQUERIA",-99.9247070135675,25.7041111502187,"SIN","NORESTE","MONTERREY","Pesqueria"
"06PQT-115","NUEVO LEON","APODACA",-100.12106131505,25.7691864979756,"SIN","NORESTE","MONTERREY","Apodaca Technology Park"
"06PRY-115","NUEVO LEON","EL CARMEN",-100.338758044685,25.9499224141728,"SIN","NORESTE","MONTERREY","Panel Rey"
"06PTS-115","NUEVO LEON","SAN NICOLAS DE LOS GARZA",-100.316206759169,25.7415966952998,"SIN","NORESTE","MONTERREY","Las Puentes"
"06PZA-115","NUEVO LEON","MONTERREY",-100.308099634773,25.586955116424,"SIN","NORESTE","MONTERREY","Plaza"
"06RDP-115","NUEVO LEON","GENERAL ZUAZUA",-100.082961799699,25.9455180809091,"SIN","NORESTE","MONTERREY","Real de Palmas"
"06RIE-115","NUEVO LEON","MONTERREY",-100.268914017896,25.4996475975039,"SIN","NORESTE","MONTERREY","El Riel"
"06RIO-115","NUEVO LEON","MONTERREY",-100.332932662285,25.5932123475141,"SIN","NORESTE","MONTERREY","Rio"
"06ROQ-115","NUEVO LEON","GUADALUPE",-100.260083607616,25.6818814830319,"SIN","NORESTE","MONTERREY","San Roque"
"06SAH-115","NUEVO LEON","SABINAS HIDALGO",-100.196574428088,26.502155715483,"SIN","NORESTE","MONTERREY","Sabinas Hidalgo"
"06SLL-115","NUEVO LEON","GUADALUPE",-100.172147485402,25.6829373133299,"SIN","NORESTE","MONTERREY","La Silla"
"06SMA-115","NUEVO LEON","GENERAL ESCOBEDO",-100.275040527709,25.791390158305,"SIN","NORESTE","MONTERREY","San Martin"
"06SRD-115","NUEVO LEON","MONTERREY",-100.362510350881,25.7470215417551,"SIN","NORESTE","MONTERREY","Solidaridad"
"06STZ-115","NUEVO LEON","GUADALUPE",-100.25621762609,25.6753354415487,"SIN","NORESTE","MONTERREY","Santa Cruz"
"06TEC-115","NUEVO LEON","MONTERREY",-100.362939939298,25.7038750292052,"SIN","NORESTE","MONTERREY","Tecnologico"
"06THB-115","NUEVO LEON","GUADALUPE",-100.25135962784,25.6343802618006,"SIN","NORESTE","MONTERREY","Thomas & Betts"
"06THO-115","NUEVO LEON","MONTERREY",-100.33254298314,25.7197337565914,"SIN","NORESTE","MONTERREY","Topo Chico"
"06TIB-115","NUEVO LEON","SABINAS HIDALGO",-100.065637336736,26.6994213521682,"SIN","NORESTE","MONTERREY","Tierra Blanca"
"06TII-115","NUEVO LEON","APODACA",-100.268800290218,25.8030273522474,"SIN","NORESTE","MONTERREY","Triara II"
"06TPQ-115","NUEVO LEON","SAN PEDRO GARZA GARCIA",-100.337724440199,25.6078239384161,"SIN","NORESTE","MONTERREY","Tampiquito"
"06TRQ-400","NUEVO LEON","PESQUERIA",-99.8932027632306,25.7141043812447,"SIN","NORESTE","MONTERREY","Ternium Planta Pesqueria"
"06UCA-230","NUEVO LEON","APODACA",-100.207132165819,25.8215136474284,"SIN","NORESTE","MONTERREY","Union Carbide"
"06UNI-115","NUEVO LEON","MONTERREY",-100.287986758227,25.6989783382442,"SIN","NORESTE","MONTERREY","Universidad"
"06VAP-115","NUEVO LEON","SANTA CATARINA",-100.44591480598,25.7097834765657,"SIN","NORESTE","MONTERREY","Valle Poniente"
"06VDG-230","NUEVO LEON","GARCIA",-100.811012961561,25.8638934487621,"SIN","NORESTE","MONTERREY","Villa de Garcia"
"06VDS-115","NUEVO LEON","SANTIAGO",-100.327599035879,25.4304425444665,"SIN","NORESTE","MONTEMORELOS","Villa de Santiago"
"06VJD-115","NUEVO LEON","JUAREZ",-100.233540201216,25.6173964245469,"SIN","NORESTE","MONTERREY","Villa de Juarez Dos"
"06VKM-230","NUEVO LEON","GENERAL BRAVO",-98.8936982009179,25.7015744878177,"SIN","NORESTE","MONTERREY","Ventika Manioras"
"06VLL-115","NUEVO LEON","SAN PEDRO GARZA GARCIA",-100.379247967279,25.6236946586159,"SIN","NORESTE","MONTERREY","Valle"
"06VOT-115","NUEVO LEON","SAN PEDRO GARZA GARCIA",-100.36512465608,25.6367348601059,"SIN","NORESTE","MONTERREY","Valle Oriente"
"06VSA-115","NUEVO LEON","MONTERREY",-100.426769476334,25.7200331710071,"SIN","NORESTE","MONTERREY","Vitro Crisa"
"06VSL-115","NUEVO LEON","GUADALUPE",-100.219947175534,25.6318693074031,"SIN","NORESTE","MONTERREY","Valle soleado"
"02ASI-115","OAXACA","SALINA CRUZ",-95.1584209890453,16.2065415706561,"SIN","ORIENTAL","TEHUANTEPEC","Aquasistemas"
"02BJU-115","OAXACA","SAN JUAN BAUTISTA TUXTEPEC",-95.9175579520545,17.8757879476121,"SIN","ORIENTAL","VERACRUZ","Benito Juárez"
"02CCA-115","OAXACA","EL BARRIO DE LA SOLEDAD",-95.0823110938309,16.8131653830785,"SIN","ORIENTAL","TEHUANTEPEC","Cementos Cruz Azul"
"02CNJ-115","OAXACA","SANTA MARIA HUATULCO",-96.2604076465941,15.8819376119313,"SIN","ORIENTAL","HUATULCO","Conejos"
"02CSL-115","OAXACA","COSOLAPA",-96.6578111915889,18.5872847649769,"SIN","ORIENTAL","VERACRUZ","Cosolapa"
"02CUX-115","OAXACA","SAN JUAN BAUTISTA CUICATLAN",-97.0919359276491,17.8131338878376,"SIN","ORIENTAL","HUAJUAPAN","Cuicatlan"
"02CVT-115","OAXACA","SAN JUAN BAUTISTA TUXTEPEC",-95.9872662611652,17.871356758164,"SIN","ORIENTAL","VERACRUZ","Cerveceria del Tropico"
"02EDO-115","OAXACA","SAN MIGUEL SOYALTEPEC",-96.3205281032803,18.2393237875496,"SIN","ORIENTAL","VERACRUZ","Cerro de Oro"
"02EJT-115","OAXACA","HEROICA CIUDAD DE EJUTLA DE CRESPO",-96.7528897141404,16.6433708945898,"SIN","ORIENTAL","OAXACA","Ejutla"
"02ETX-115","OAXACA","REYES ETLA",-96.8338856208733,17.2067865077359,"SIN","ORIENTAL","OAXACA","Etla"
"02GIS-115","OAXACA","SANTOS REYES PAPALO",-96.8383735892579,17.8051370037793,"SIN","ORIENTAL","HUAJUAPAN","El Girasol"
"02HCO-115","OAXACA","SANTA MARIA HUATULCO",-96.2861716277786,15.7880363411081,"SIN","ORIENTAL","HUATULCO","Huatulco"
"02HJP-115","OAXACA","HEROICA CIUDAD DE HUAJUAPAN DE LEON",-97.7917259156726,17.8557321594394,"SIN","ORIENTAL","HUAJUAPAN","Huajuapan"
"02HTP-115","OAXACA","SAN PABLO HUIXTEPEC",-96.8032022439408,16.8416220976686,"SIN","ORIENTAL","OAXACA","Huixtepec"
"02HUJ-69","OAXACA","SANTA CRUZ ACATEPEC",-96.8859129593243,18.1663420294559,"SIN","ORIENTAL","HUAJUAPAN","Huautla de Jimenez"
"02IPO-115","OAXACA","CIUDAD IXTEPEC",-95.0739287001787,16.6654689876754,"SIN","ORIENTAL","TEHUANTEPEC","Ixtepec Potencia"
"02IPO-230","OAXACA","CIUDAD IXTEPEC",-95.0591918186513,16.5795799605578,"SIN","ORIENTAL","TEHUANTEPEC","Ixtepec Potencia"
"02ITU-115","OAXACA","SANTA CRUZ ITUNDUJIA",-97.6382619695091,16.826460436658,"SIN","ORIENTAL","HUAJUAPAN","Itundujia"
"02IXJ-115","OAXACA","IXTLAN DE JUAREZ",-96.4664906819251,17.3524186856839,"SIN","ORIENTAL","OAXACA","Ixtlan de Juarez"
"02IXP-115","OAXACA","CIUDAD IXTEPEC",-95.1358265420339,16.518675572016,"SIN","ORIENTAL","TEHUANTEPEC","Ixtepec"
"02JTL-115","OAXACA","SAN JACINTO TLACOTEPEC",-97.3852139286823,16.4925826821259,"SIN","ORIENTAL","OAXACA","San Jacinto Tlacotepec"
"02LBD-115","OAXACA","LOMA BONITA",-95.8894434159621,17.9061798161182,"SIN","ORIENTAL","VERACRUZ","Loma Bonita Dos"
"02LJU-115","OAXACA","HEROICA CIUDAD DE HUAJUAPAN DE LEON",-97.8253272923226,17.8247956249474,"SIN","ORIENTAL","HUAJUAPAN","Las Juntas"
"02MCN-115","OAXACA","SAN JOSE DEL PROGRESO",-96.6235843886832,16.6494857505479,"SIN","ORIENTAL","OAXACA","Minera Cuzcatlan"
"02MHT-115","OAXACA"," MIAHUATLAN DE PORFIRIO DIAZ",-96.6166912803671,16.4206417556396,"SIN","ORIENTAL","OAXACA","Miahuatlan"
"02MRO-115","OAXACA","MATIAS ROMERO AVENDAÑO",-94.8505322438452,17.1124321845235,"SIN","ORIENTAL","TEHUANTEPEC","Matias Romero"
"02MTX-115","OAXACA","SAN PABLO VILLA DE MITLA",-96.2330916869298,17.0101957879311,"SIN","ORIENTAL","OAXACA","Mitla"
"02MUD-115","OAXACA","MIAHUATLaN DE PORFIRIO DiAZ ",-96.7384666063462,16.250576871527,"SIN","ORIENTAL","OAXACA","Miahuatlan Dos"
"02NCH-115","OAXACA","ASUNCION NOCHIXTLAN",-97.1541328907253,17.343769131762,"SIN","ORIENTAL","HUAJUAPAN","Nochixtlan"
"02OAP-115","OAXACA"," SAN JACINTO AMILPAS",-96.7647817491711,17.1036027261276,"SIN","ORIENTAL","OAXACA","Oaxaca Poniente"
"02OXD-115","OAXACA"," SAN AGUSTIN YATARENI",-96.6741042114573,17.0852806264902,"SIN","ORIENTAL","OAXACA","Oaxaca Dos"
"02PIN-115","OAXACA","SANTIAGO PINOTEPA NACIONAL",-98.0703705866927,16.2443913865856,"SIN","ORIENTAL","HUATULCO","Pinotepa Nacional"
"02POC-115","OAXACA","SANTA MARIA TONAMECA",-96.6632293699087,15.7844225830869,"SIN","ORIENTAL","HUATULCO","Pochutla"
"02PTU-230","OAXACA","SAN JUAN BAUTISTA TUXTEPEC",-96.0617267209647,17.9787880209265,"SIN","ORIENTAL","VERACRUZ","Papelera Tuxtepec"
"02PUE-115","OAXACA","SAN PEDRO MIXTEPEC",-97.0450159024255,15.9970849330431,"SIN","ORIENTAL","HUATULCO","Puerto Escondido"
"02RMC-115","OAXACA","SAN BARTOLO COYOTEPEC",-96.7403064419873,16.9250083305229,"SIN","ORIENTAL","OAXACA","Reyes Mantecon"
"02RSC-115","OAXACA","SALINA CRUZ",-95.2275040274842,16.1787989439248,"SIN","ORIENTAL","TEHUANTEPEC","Refineria Salina Cruz"
"02SAC-115","OAXACA","SALINA CRUZ",-95.2311026308845,16.1876522657791,"SIN","ORIENTAL","TEHUANTEPEC","Salina Cruz"
"02SFO-115","OAXACA","SAN ANTONIO DE LA CAL",-96.6989413516462,17.0237869973012,"SIN","ORIENTAL","OAXACA","San Felipe Oaxaca"
"02SMF-115","OAXACA","SAN MIGUEL SANTA FLOR",-96.7915289504335,17.8944585869614,"SIN","ORIENTAL","HUAJUAPAN","San Miguel Santa Flor"
"02SRB-115","OAXACA","SAN JUAN GUICHICOVI",-95.1929656685694,16.9539919184212,"SIN","ORIENTAL","TEHUANTEPEC","Sarabia"
"02SSM-115","OAXACA","SANTIAGO TAMAZOLA",-98.2737256075519,17.6843048338175,"SIN","ORIENTAL","HUAJUAPAN","San Luis Morelia"
"02STD-115","OAXACA","SANTO DOMINGO TEHUANTEPEC",-95.372606182316,16.0836832431434,"SIN","ORIENTAL","TEHUANTEPEC","Santo Domingo"
"02TAD-115","OAXACA","VILLA DE TAMAZULAPAM DEL PROGRESO",-97.5646901655007,17.6962156130308,"SIN","ORIENTAL","HUAJUAPAN","Tamazulapan Dos"
"02TCX-115","OAXACA","SAN SEBASTIAN TECOMAXTLAHUACA",-98.1600153285325,17.3638360312766,"SIN","ORIENTAL","HUAJUAPAN","Tecomaxtlahuaca"
"02THT-115","OAXACA","SANTO DOMINGO TEHUANTEPEC",-95.4059223047995,16.1361059775006,"SIN","ORIENTAL","TEHUANTEPEC","Tehuantepec"
"02TLE-115","OAXACA","SANTA MARIA DEL TULE",-96.6496836462093,17.0229723757951,"SIN","ORIENTAL","OAXACA","El Tule"
"02TLL-115","OAXACA","TLACOLULA DE MATAMOROS",-96.5142774818151,16.9797201461382,"SIN","ORIENTAL","OAXACA","Tlacolula"
"02TNL-115","OAXACA","SALINA CRUZ",-95.15879743998,16.205658693695,"SIN","ORIENTAL","TEHUANTEPEC","Tecnologico"
"02TNP-115","OAXACA","SAN PEDRO TAPANATEPEC",-94.2254889873126,16.2277419508208,"SIN","ORIENTAL","TEHUANTEPEC","Tapanatepec"
"02TPS-115","OAXACA","SAN JUAN BAUTISTA TUXTEPEC",-96.0944631435102,17.9872834302175,"SIN","ORIENTAL","VERACRUZ","Tuxtepec Tres"
"02TXD-115","OAXACA","SAN JUAN BAUTISTA TUXTEPEC",-95.9951257217305,18.0432531694875,"SIN","ORIENTAL","VERACRUZ","Tuxtepec Dos"
"02TXI-115","OAXACA","HEROICA CIUDAD DE TLAXIACO",-97.6746944739439,17.2276809586301,"SIN","ORIENTAL","HUAJUAPAN","Tlaxiaco"
"02VAN-115","OAXACA","SAN JUAN BAUTISTA VALLE NACIONAL",-96.3401562054918,17.7709534222773,"SIN","ORIENTAL","VERACRUZ","Valle Nacional"
"02ZNT-115","OAXACA","SANTO DOMINGO ZANATEPEC",-94.3349465098504,16.4430702228627,"SIN","ORIENTAL","TEHUANTEPEC","Zanatepec"
"01CRM-85","PUEBLA","AHUAZOTEPEC",-98.1423581580461,20.0280704784582,"SIN","CENTRAL","CENTRO ORIENTE","Carmen"
"02ACA-115","PUEBLA","ACATLAN",-98.0341829352793,18.1756588153895,"SIN","ORIENTAL","IZUCAR","Acatlan"
"02ACJ-115","PUEBLA","ACAJETE",-97.9921532299835,19.0991557741951,"SIN","ORIENTAL","XALAPA","Acajete"
"02ACZ-115","PUEBLA","ACATZINGO",-97.8004347747857,19.063764997561,"SIN","ORIENTAL","TECAMACHALCO","Acatzingo"
"02AEN-115","PUEBLA","CHIETLA",-98.7006558602089,18.4874168233573,"SIN","ORIENTAL","IZUCAR","Atencingo"
"02AGA-115","PUEBLA","PUEBLA",-98.0857779925539,19.1692067172455,"SIN","ORIENTAL","PUEBLA","Agua Santa"
"02AGF-69","PUEBLA","VENUSTIANO CARRANZA",-97.7646386308012,20.5863198249856,"SIN","ORIENTAL","POZA RICA","Agua Fria"
"02AMF-115","PUEBLA","SAN MARTIN TEXMELUCAN",-98.4602801901047,19.23972155667,"SIN","ORIENTAL","SAN MARTIN","Auto Manufacturas"
"02AMZ-115","PUEBLA","AMOZOC ",-98.0678156333167,19.0084815838988,"SIN","ORIENTAL","PUEBLA","Amozoc"
"02ATC-115","PUEBLA","ATLIXCO",-98.3549635402751,18.8877064603724,"SIN","ORIENTAL","IZUCAR","Atlixco"
"02AUN-115","PUEBLA","PUEBLA",-98.2557930380286,18.9148834341209,"SIN","ORIENTAL","PUEBLA","Antuñano"
"02AXO-115","PUEBLA","HUEYAPAN",-97.4086823215823,19.8751029554935,"SIN","ORIENTAL","TEZIUTLAN","Atexcaco"
"02AXT-115","PUEBLA","SAN ANDRES CHOLULA",-98.2686461818035,19.0479191644908,"SIN","ORIENTAL","PUEBLA","Atlixcayotl"
"02BGS-115","PUEBLA","PUEBLA",-98.1826055644238,19.0792140890568,"SIN","ORIENTAL","PUEBLA","Bugambilias SF6"
"02BOE-115","PUEBLA","PUEBLA",-98.2228396405799,19.0484738044604,"SIN","ORIENTAL","PUEBLA","Bosques"
"02CDX-115","PUEBLA","HUEJOTZINGO",-98.5901636102352,19.1592943135076,"SIN","ORIENTAL","SAN MARTIN","Ciudad Textil"
"02CEF-115","PUEBLA","PUEBLA",-98.1281538937034,19.0613749088115,"SIN","ORIENTAL","PUEBLA","Centro de Exposiciones y Convenciones Fuertes"
"02CHH-115","PUEBLA","CHIGNAHUAPAN",-98.0065624698176,19.7634354852297,"SIN","ORIENTAL","TLAXCALA","Chignahuapan"
"02CIY-115","PUEBLA","PUEBLA",-98.134087015139,19.0913087727252,"SIN","ORIENTAL","PUEBLA","Cinco de Mayo"
"02CPA-115","PUEBLA","TEHUACAN",-97.5629941511348,18.5011149298032,"SIN","ORIENTAL","TEHUACAN","Coapan"
"02CPO-115","PUEBLA","PUEBLA",-98.0651165543066,19.1871995107693,"SIN","ORIENTAL","PUEBLA","Chapulco"
"02CTX-115","PUEBLA","HUEJOTZINGO",-98.5079269361273,19.1584553984033,"SIN","ORIENTAL","SAN MARTIN","Crisol Textil"
"02CYR-400","PUEBLA","PALMAR DE BRAVO",-97.5557862968396,18.7952412934434,"SIN","ORIENTAL","PUEBLA","CYCNA de Oriente"
"02DXM-115","PUEBLA","HUEJOTZINGO",-98.4079543339514,19.1947701747889,"SIN","ORIENTAL","SAN MARTIN","DPA Draexlmaier Partes Automotoras de Mexico"
"02ECN-115","PUEBLA","PUEBLA",-98.1111412417195,19.0875233303047,"SIN","ORIENTAL","PUEBLA","El Conde"
"02ERZ-115","PUEBLA","PALMAR DE BRAVO",-97.4749097955989,18.865425612259,"SIN","ORIENTAL","TECAMACHALCO","Esperanza"
"02EXE-115","PUEBLA","PUEBLA",-98.2605193841275,18.9537412108145,"SIN","ORIENTAL","PUEBLA","Excelopolis"
"02FUE-115","PUEBLA","PUEBLA",-98.197966445459,19.0416683586636,"SIN","ORIENTAL","PUEBLA","Fuertes"
"02GAN-115","PUEBLA","PUEBLA",-98.1870164581923,18.8863827226737,"SIN","ORIENTAL","PUEBLA","Guadalupe Analco"
"02GDM-115","PUEBLA","SAN MARTIN TEXMELUCAN",-98.3949709496115,19.2123675571992,"SIN","ORIENTAL","SAN MARTIN","Global Denim"
"02HJO-115","PUEBLA","HUEJOTZINGO",-98.3903146482498,19.1258538729864,"SIN","ORIENTAL","SAN MARTIN","Huejotzingo"
"02HMS-115","PUEBLA","CHIGNAUTLA",-97.417819109729,19.7497034347862,"SIN","ORIENTAL","TEZIUTLAN","Humeros Los"
"02HMT-115","PUEBLA","CHIGNAUTLA",-97.4092588520264,19.7442013304715,"SIN","ORIENTAL","TEZIUTLAN","Humeros Tres"
"02HYN-115","PUEBLA","TETELES DE AVILA CASTILLO",-97.4481563580408,19.8545894031183,"SIN","ORIENTAL","TEZIUTLAN","Hueyapan"
"02INT-115","PUEBLA","PUEBLA",-98.1845930919035,19.0033184194828,"SIN","ORIENTAL","PUEBLA","Industrial"
"02IZD-115","PUEBLA","IZUCAR DE MATAMOROS",-98.4310652909264,18.4019743088099,"SIN","ORIENTAL","IZUCAR","Izucar de Matamoros Dos"
"02IZM-115","PUEBLA","IZUCAR DE MATAMOROS",-98.4998851714213,18.4456693783123,"SIN","ORIENTAL","IZUCAR","Izucar de Matamoros"
"02JOC-230","PUEBLA","SAN JOSE CHIAPA",-97.7826662848765,19.2257726715349,"SIN","ORIENTAL","TLAXCALA","San Jose Chiapa"
"02LIB-115","PUEBLA","LIBRES",-97.7312974753862,19.4479927080488,"SIN","ORIENTAL","TECAMACHALCO","Libres"
"02LML-115","PUEBLA","CUAUTLANCINGO",-98.2442350686702,19.1580880066917,"SIN","ORIENTAL","PUEBLA","Almecatla"
"02LPA-115","PUEBLA","CHINANTLA",-98.2187427818278,18.2631668237154,"SIN","ORIENTAL","IZUCAR","Las Palomas"
"02LRP-115","PUEBLA","CUAUTLANCINGO",-98.2466498598194,19.1232477115379,"SIN","ORIENTAL","PUEBLA","Sn Lorenzo Potencia"
"02LRZ-115","PUEBLA","CUAUTLANCINGO",-98.2690185743064,19.0843731582141,"SIN","ORIENTAL","PUEBLA","San Lorenzo"
"02LSL-115","PUEBLA","SAN MARTIN TEXMELUCAN",-98.3801655559518,19.2470732620481,"SIN","ORIENTAL","SAN MARTIN","Lapsolite"
"02MAU-115","PUEBLA","TEZIUTLAN",-97.379550515923,19.7752647718435,"SIN","ORIENTAL","TEZIUTLAN","Minera Autlan"
"02MEC-115","PUEBLA","ATLIXCO",-98.4244086569675,18.8968210582116,"SIN","ORIENTAL","IZUCAR","Metepec"
"02MET-115","PUEBLA","PUEBLA",-98.2104314388965,18.8419327816327,"SIN","ORIENTAL","PUEBLA","Metaloides"
"02MGS-115","PUEBLA","HUEYTAMALCO",-97.2393758387038,20.0197967813094,"SIN","ORIENTAL","TEZIUTLAN","Las Margaritas"
"02MOA-115","PUEBLA","SAN MARTIN TEXMELUCAN",-98.4149994797468,19.2397532511062,"SIN","ORIENTAL","SAN MARTIN","El Moral"
"02MZT-230","PUEBLA","TLATLAUQUITEPEC",-97.5481019914795,19.7164899131208,"SIN","ORIENTAL","TEZIUTLAN","Mazatepec"
"02NOR-115","PUEBLA","PUEBLA",-98.2131153923315,19.1095957554547,"SIN","ORIENTAL","PUEBLA","Norte"
"02ORT-115","PUEBLA","PUEBLA",-98.1956140425734,18.9256738463433,"SIN","ORIENTAL","PUEBLA","Oriente"
"02PDM-115","PUEBLA","PUEBLA",-98.1547140019604,18.9344659828712,"SIN","ORIENTAL","PUEBLA","Puebla Dos Mil"
"02PEI-115","PUEBLA","SAN MARTIN TEXMELUCAN",-98.4119954047923,19.296307852658,"SIN","ORIENTAL","SAN MARTIN","Complejo Petroquimico Independencia"
"02PLB-115","PUEBLA","PALMAR DE BRAVO",-97.5440688865064,18.8324898303947,"SIN","ORIENTAL","TECAMACHALCO","Palmar de Bravo"
"02PON-115","PUEBLA","SAN PEDRO CHOLULA",-98.3604511531031,19.0643120380334,"SIN","ORIENTAL","PUEBLA","Poniente"
"02PSF-115","PUEBLA","PUEBLA",-98.1829222696527,18.9991456623194,"SIN","ORIENTAL","PUEBLA","Puebla Uno SF6"
"02SMG-115","PUEBLA","HUEJOTZINGO",-98.4331350117035,19.1828247291274,"SIN","ORIENTAL","SAN MARTIN","San Miguel"
"02TCL-115","PUEBLA","TECALI DE HERRERA",-97.9296303240659,18.8509136038493,"SIN","ORIENTAL","PUEBLA","Tecali"
"02THN-115","PUEBLA","TEHUACAN",-97.5115182251624,18.4310045530237,"SIN","ORIENTAL","TEHUACAN","Tehuacan"
"02TIL-69","PUEBLA","COXCATLAN",-97.0980874277898,18.1647407196105,"SIN","ORIENTAL","HUAJUAPAN","Tilapa"
"02TKN-115","PUEBLA","SAN MARTIN TEXMELUCAN",-98.4113850930824,19.2383232826383,"SIN","ORIENTAL","SAN MARTIN","Textiles KN de Oriente"
"02TLD-115","PUEBLA","TECAMACHALCO",-97.7625955691296,18.8759822767521,"SIN","ORIENTAL","TECAMACHALCO","Tecamachalco II"
"02TML-115","PUEBLA","TECAMACHALCO",-97.6848024988774,18.8700685327284,"SIN","ORIENTAL","TECAMACHALCO","Tecamachalco"
"02TNZ-115","PUEBLA","SAN ANDRES CHOLULA",-98.2915061032331,18.9952707093792,"SIN","ORIENTAL","PUEBLA","Tonantzintla"
"02TOC-230","PUEBLA","TECALI DE HERRERA",-97.9547010626217,18.8892253787046,"SIN","ORIENTAL","TECAMACHALCO","Cementos Tolteca"
"02TPE-115","PUEBLA","TEPEACA",-97.9217539139005,18.9835015324171,"SIN","ORIENTAL","TECAMACHALCO","Tepeaca"
"02TPI-115","PUEBLA","TEPEXI DE RODRIGUEZ",-97.8893203947773,18.5962530848915,"SIN","ORIENTAL","TECAMACHALCO","Tepeji"
"02TRP-230","PUEBLA","SAN MIGUEL XOXTLA",-98.3081550297919,19.1823078452038,"SIN","ORIENTAL","PUEBLA","Ternium Mexico - Largos Puebla  "
"02TTP-115","PUEBLA","TLACOTEPEC DE BENITO JUAREZ",-97.6534053009938,18.5285724615944,"SIN","ORIENTAL","TEHUACAN","Tlacotepec"
"02TZD-115","PUEBLA","TEZIUTLAN",-97.3602903005754,19.962459142922,"SIN","ORIENTAL","TEZIUTLAN","Teziutlan Dos"
"02TZT-115","PUEBLA","TEZIUTLAN",-97.3424044888855,19.8223523755982,"SIN","ORIENTAL","TEZIUTLAN","Teziutlan"
"02VSE-115","PUEBLA","PUEBLA",-98.0968751465834,19.0909019639017,"SIN","ORIENTAL","PUEBLA","Valsequillo"
"02VWG-115","PUEBLA","CUAUTLANCINGO",-98.2452014251398,19.1074701001877,"SIN","ORIENTAL","PUEBLA","Volkswagen"
"02XIP-85","PUEBLA","XICOTEPEC",-97.9214885438834,20.2536133637772,"SIN","ORIENTAL","POZA RICA","Xicotepec"
"02ZIP-115","PUEBLA","AJALPAN",-97.0887790988512,18.3678138971766,"SIN","ORIENTAL","TEHUACAN","Zinacatepec"
"02ZTP-115","PUEBLA","ORIENTAL",-97.5761726651605,19.3456082546006,"SIN","ORIENTAL","TECAMACHALCO","Zacatepec"
"02ZXP-115","PUEBLA","ZACAPOAXTLA",-97.5778784904983,19.8064535238028,"SIN","ORIENTAL","TEZIUTLAN","Zacapoaxtla"
"03ACR-115","QUERETARO","SAN JUAN DEL RIO",-99.8644711157045,20.3482060879433,"SIN","OCCIDENTAL","SAN JUAN DEL RIO","Aceleran"
"03AET-115","QUERETARO","QUERETARO",-100.390440240004,20.8801013944879,"SIN","OCCIDENTAL","SAN JUAN DEL RIO","Aerotech"
"03ARL-115","QUERETARO","QUERETARO",-100.40573797853,20.7098902398504,"SIN","OCCIDENTAL","SAN JUAN DEL RIO","Aeroespacial"
"03ARN-115","QUERETARO","SAN JUAN DEL RIO",-99.9462458854997,20.3996911243471,"SIN","OCCIDENTAL","SAN JUAN DEL RIO","Arancia"
